,title,contents,url,date,host,uid,leng title,leng contents,token title,token contents,top 1 words contents,top 2 words contents,top 3 words contents
144,chile afirma que bolivia no pudo probar su teoría del flujo artificial del silala, la agente chilena ante la haya y subsecretaria de relaciones exteriores ximena fuentes manifestó este lunes que bolivia reconoció en los alegatos orales que el silala es un río internacional y que no pudo probar su teoría del flujo artificial sobre dichas aguas bolivia hoy inició su ronda de alegatos ante la corte internacional de justicia cij estamos muy tranquilos bolivia reconoce que el silala es un río internacional y no ha podido probar su teoría del flujo artificial sobre el cual ellos argumentan que tendrían derechos soberanos exclusivos escribió en su cuenta de twitter el día de hoy se realizó la primera intervención boliviana ante la cij sobre el silala el abogado estadounidense gabriel eckstein asevero que el silala no puede ser descrito puramente con un curso de agua internacional natural como lo afirma chile debido a que fueron canalizados artificialmente según una publicación del diario la nación la agente chilena fuentes afirmó que los alegatos de bolivia eluden el hecho que las mencionadas canalizaciones hechas por la compañía ferrocarril antofagasta bolivia fc ab fue con la autorización y conocimiento de bolivia es un discurso muy extraño porque queda la sensación de que chile es responsable cuando no ha pisado como estado el territorio de bolivia añadió fuentes la agente chilena observó además que después de 25 años de la controversia con bolivia ahora afirma ser dueña del total de las aguas del río silala y que en verdad no hay ninguna disputa el abogado francés y parte del equipo jurídico boliviano alain pellet reveló que bolivia tiene la firme intención de revitalizar los bofedales del silala pese a que todavía no haya tomado una decisión definitiva al respecto /hnf/,https://lapatria.bo/2022/04/04/chile-afirma-que-bolivia-no-pudo-probar-su-teoria-del-flujo-artificial-del-silala/,2022/04/04,lapatria.bo,4e205a53571ef8ea567bac49881216db,81,1716,9,162,"('bolivia', 9)","('silala', 6)","('internacional', 4)"
145,trabajadores de la cns convocan a paro en demanda de la renuncia de su gerente, en demanda de la renuncia del gerente general hernald tejerina trabajadores de la federación nacional de trabajadores de seguridad social fensegural de la caja nacional de salud cns convocaron para el 6 de abril a un paro de actividades en tanto la autoridad de supervisión de la seguridad social de corto plazo asuss cuestionó el pedido señalando que es atribución del estado definir los cargos ejecutivos el secretario ejecutivo de la fensegural javier mamani manifestó que definieron la medida de presión en un ampliado en el que se analizó la situación de la cns y la presunta mala administración de tejerina el dirigente resaltó que hay una deficiente gestión administrativa y financiera de tejerina lo cual ocasionó un déficit de al menos bs 50 millones además que un 20 por ciento de empresas se desafiliaron no hay un plan de contingencia en el cual nuestra autoridad pueda recuperar dinero no hay captación de dinero para el funcionamiento de la cns indicó en contacto con la red erbol para mamani el actual gerente de la cns no tiene un plan de trabajo para levantar a la institución afirmando que presuntamente hay una excesiva e indiscriminada contratación de personal en los diferentes centros de salud dependientes a la cns por su parte el director general ejecutivo de la asuss víctor patiño afirmó que las reivindicaciones laborales no tienen nada que ver con quién debe estar a la cabeza de ningún ente gestor ellos fensegural no tienen absolutamente nada que mencionar sobre si quieren que esté fulano sultano o perengano eso no tiene nada que ver con las reivindicaciones laborales eso corresponde a otras instancias ejecutivas corresponde al estado de acuerdo a normativa y la constitución política del estado subrayó ante el anunció del paro también se garantizaron los servicios de emergencia sin embargo patiño aseguró que cualquier paro que se convoque en el ámbito de la salud es criminal /jdlf/,https://lapatria.bo/2022/04/04/trabajadores-de-la-cns-convocan-a-paro-en-demanda-de-la-renuncia-de-su-gerente/,2022/04/04,lapatria.bo,8577f2257f6be8543d182f6fb01bc59c,78,1921,7,169,"('cns', 5)","('tejerina', 3)","('fensegural', 3)"
146,20 de 50 postulantes a defensor son inhabilitados en el primer día de revisión de requisitos, la jornada de hoy dio inicio la revisión de cumplimento de requisitos de los 198 candidatos a defensor del pueblo los legisladores revisaron 50 postulaciones y de esa cantidad 20 candidatos fueron inhabilitados los 20 postulantes fueron inhabilitados por distintas razones en algún caso había todos los documentos pero no los certificados de nacimiento otro que no recuerdo no tenía libreta de servicio militar y otro no tenía certificado de no militancia del tribunal supremo electoral pese a que tenía los otros certificados explicó el presidente de la comisión mixta de constitución el senador rubén gutiérrez a los medios de comunicación el pasado viernes se cerró el plazo para la recepción de documentos y 198 personas los presentaron los candidatos debían cumplir con 18 requisitos de la convocatoria y presentar respaldo documentado lo que al parecer no ocurrió con 20 candidatos en el primer día de revisión gutiérrez dijo que no era posible conocer quiénes fueron inhabilitados porque se trata de un proceso integral el domingo se sabrá la nómina de los habilitados y el lunes empezarán las impugnaciones que podrá ser contra los candidatos o al revés es decir de los candidatos contra la comisión mixta los candidatos inhabilitados pueden impugnar la decisión de la comisión nosotros vamos a revisar sus fundamentos pero en ningún caso pueden subsanar documentos alertó gutiérrez es decir que los que no presentaron algún documento no podrán presentar ese requisito para ser rehabilitados lo que significa que los 20 primeros ya no podrán ser parte de la selección y elección además explicó que otros cinco expedientes están en observación porque se requiere de informes de instituciones principalmente aquellos que debían certificar el conocimiento de dos idiomas oficiales del estado según informo el senador cada día se revisará 50 expedientes la comisión fue dividida en dos grupos de trabajo que revisan los voluminosos archivadores que llegaron entre el viernes y sábado se compilará todo el trabajo y el domingo se publicará la lista de todos los candidatos habilitados /hnf/,https://lapatria.bo/2022/04/04/20-de-50-postulantes-a-defensor-son-inhabilitados-en-el-primer-dia-de-revision-de-requisitos/,2022/04/04,lapatria.bo,0ef1afaa0f4bd3f0aa83e3dd24c9c916,92,2094,9,183,"('candidatos', 8)","('20', 4)","('inhabilitados', 4)"
147,argentina cierra con éxito uno de los dos frentes de negociación para asegurarse el gas boliviano,medios argentinos informaron que el vecino país comprará el gas de ypfb a $us 18 el millón de btu $us 10 más de lo que paga al momento  la negociación que argentina sostiene con bolivia y brasil para garantizarse la mayor cantidad de gas boliviano posible para los meses de invierno llegaron a los niveles más altos decidieron encabezar ellos mismos la negociación por la provisión de gas natural para el invierno en argentina los envíos bolivianos llegarán hasta 16 mmm3/día para los meses más fríos del año fuentes de ieasa aseguraron que el convenio con bolivia ya está cerrado gestiones para que la administración de jair bolsonaro reduzca la demanda máxima de gas boliviano durante el invierno el acuerdo está encaminado y en términos prácticos brasil cedería una parte de sus importaciones de bolivia argentina fue muy solidaria con brasil el año pasado con su sequía y la caída de la producción hidroeléctrica el nuevo contrato establecerá el desembolso de unos $us 10 adicionales por la misma cantidad las negociaciones entre los tres países se dan en un momento en el que el conflicto bélico entre rusia y ucrania ha disparado las cotizaciones del petróleo  la negociación que argentina sostiene con bolivia y brasil para garantizarse la mayor cantidad de gas boliviano posible para los meses de invierno llegaron a los niveles más altos decidieron encabezar ellos mismos la negociación por la provisión de gas natural para el invierno en argentina los envíos bolivianos llegarán hasta 16 mmm3/día para los meses más fríos del año fuentes de ieasa aseguraron que el convenio con bolivia ya está cerrado gestiones para que la administración de jair bolsonaro reduzca la demanda máxima de gas boliviano durante el invierno el acuerdo está encaminado y en términos prácticos brasil cedería una parte de sus importaciones de bolivia argentina fue muy solidaria con brasil el año pasado con su sequía y la caída de la producción hidroeléctrica el nuevo contrato establecerá el desembolso de unos $us 10 adicionales por la misma cantidad las negociaciones entre los tres países se dan en un momento en el que el conflicto bélico entre rusia y ucrania ha disparado las cotizaciones del petróleo    ya que lleva meses trabada y es un recurso importante para nuestro país señaló el canciller del vecino país santiago andrés cafiero   ya que lleva meses trabada y es un recurso importante para nuestro país señaló el canciller del vecino país santiago andrés cafiero,https://eldeber.com.bo/economia/argentina-cierra-con-exito-uno-de-los-dos-frentes-de-negociacion-para-asegurarse-el-gas-boliviano_273455,5/4/2022,eldeber.com.bo,b375e9ff17484840bbc231264d64e757,97,2465,8,224,"('gas', 7)","('argentina', 6)","('bolivia', 6)"
148,reclusos abusan de un sujeto que violó a su hija de 4 años en colombia,mientras este hombre permanece preso en un calabozo de una estación de policía en riohacha se ha hecho viral un video donde se observaría que fue abusado por otros reclusos  policía abrió una nueva investigación puesto que el acusado fue violado por otros arrestados se da un abuso sexual hacia la menor de 4 años comenzamos a indagar y este correspondería al padre biológico de la menor ientras el acusado se encontraba al interior de un calabozo tras ser imputado por el delito de acceso carnal abusivo por muy aberrante que haya sido la situación esta persona debe ser protegida por las entidades del estado  policía abrió una nueva investigación puesto que el acusado fue violado por otros arrestados se da un abuso sexual hacia la menor de 4 años comenzamos a indagar y este correspondería al padre biológico de la menor ientras el acusado se encontraba al interior de un calabozo tras ser imputado por el delito de acceso carnal abusivo por muy aberrante que haya sido la situación esta persona debe ser protegida por las entidades del estado ,https://eldeber.com.bo/mundo/reclusos-abusan-de-un-sujeto-que-violo-a-su-hija-de-4-anos-en-colombia_273437,5/4/2022,eldeber.com.bo,ce763fe6a8266eef70c5d1742f7e03bc,70,1049,8,97,"('acusado', 4)","('menor', 4)","('calabozo', 3)"
149,lima amanece semivacía bajo toque de queda y con militares en las calles,diversos hechos de violencia se produjeron el lunes en diversas zonas de perú las protestas fueron gatilladas por las alzas de los precios de los combustibles y alimentos  las calles de lima amanecieron semivacías este martes patrullas militares custodiaban avenidas y puntos estratégicos los limeños fueron sorprendidos por la medida el consejo de ministros ha aprobado declarar la inamovilidad ciudadana  no era respetada por la mañana por muchos limeños que debían ir a sus sitios de trabajo una medida muy tarde e improvisada muchos empleados llegaron por diversos medios a los hoteles donde trabajan en duda partido de flamengo un partido de fútbol de la copa libertadores  estamos a la espera de lo que diga conmebol primera paralización que enfrenta el gobierno de castillo  gatilladas por las alzas de los precios de los combustibles y alimentos hago un llamado a la calma a la serenidad repudio anunció el toque de queda una semana después de salvarse de ser destituido el toque de queda rige mientras la economía peruana busca dejar atrás los perjuicios causados por la pandemia  alta desaprobación   el gobierno había eliminado el fin de semana el impuesto a los combustibles castillo decretó un aumento del 10% del sueldo mínimo  consideró insuficiente el aumento salarial  las calles de lima amanecieron semivacías este martes patrullas militares custodiaban avenidas y puntos estratégicos los limeños fueron sorprendidos por la medida el consejo de ministros ha aprobado declarar la inamovilidad ciudadana  no era respetada por la mañana por muchos limeños que debían ir a sus sitios de trabajo una medida muy tarde e improvisada muchos empleados llegaron por diversos medios a los hoteles donde trabajan en duda partido de flamengo un partido de fútbol de la copa libertadores  estamos a la espera de lo que diga conmebol primera paralización que enfrenta el gobierno de castillo  gatilladas por las alzas de los precios de los combustibles y alimentos hago un llamado a la calma a la serenidad repudio anunció el toque de queda una semana después de salvarse de ser destituido el toque de queda rige mientras la economía peruana busca dejar atrás los perjuicios causados por la pandemia  alta desaprobación   el gobierno había eliminado el fin de semana el impuesto a los combustibles castillo decretó un aumento del 10% del sueldo mínimo  consideró insuficiente el aumento salarial   con los comercios cerrados casi sin transporte público y las clases suspendidas por un toque de queda diurno impuesto por el gobierno peruano del presidente izquierdista pedro castillo para contener protestas  de la capital peruana y del vecino puerto del callao donde viven 10 millones de personas buena parte de las cuales se ganan la vida de manera informal por lo que el toque los deja sin ingresos  anunciada minutos antes de la medianoche del lunes por castillo por televisión pues los disturbios del lunes habían sido focalizados y los más graves tuvieron lugar en provincias no en la capital ante los hechos de violencia que algunos grupos han querido crear y en aras de restablecer la paz y el orden interno   toque de queda desde las 200 de la mañana hasta las 1159 de la noche del día martes 5 de abril para resguardar la seguridad ciudadana dijo castillo la medida que de inmediato provocó expresiones de rechazo en las redes sociales  en hospitales u hoteles pero los infractores no eran molestados por los militares ni policías el mayor problema era la carencia de autobuses públicos fue   se quejó a la afp cinthya rojas una nutricionista de un hospital que esperaba pacientemente en una parada de buses en el municipio del agustino al este de lima en el distrito turístico de miraflores   pagando taxi o caminando otros pudieron usar el tren elevado urbano que atraviesa lima de norte a sur pero lejos de la costa y que seguía operando una empleada del hotel selina de miraflores contó a la afp que había pagado 30 soles ocho dólares para llegar a trabajar desde su hogar en la villa el salvador en el extremo sur de la ciudad entre el club peruano sporting cristal y el brasileño flamengo programado con público para la noche de este martes en el estadio nacional de lima estaba en duda  pero lo que tenemos claro es que dice el gobierno que no se debe llevar el partido dijo a la afp la gerente de comunicaciones del club limeño romina antoniazzi diversos hechos de violencia incluidos la quema de casetas de peaje en rutas saqueos de algunos comercios y choques entre manifestantes y la policía se produjeron el lunes en diversas zonas de perú en la   en el poder desde hace ocho meses las protestas fueron  la protesta social es un derecho constitucional pero debe hacerse dentro de la ley indicó castillo en su mensaje al país   castillo un maestro rural de 52 años   por el congreso donde los opositores radicales lo acusan de falta de rumbo y permitir la corrupción en su entorno de covid19 y en coincidencia con el 30 aniversario del autogolpe de estado perpetrado por el ahora encarcelado expresidente alberto fujimori el 5 de abril de 1992 toque de queda para restablecer el orden medida autoritaria del gobierno de pedro castillo que demuestra ineptitud incapacidad para gobernar es como terminar con los accidentes de tránsito prohibiendo la circulación de vehículos dijo a la afp el analista político luis benavente en un intento de apaciguar los reclamos además   que subirá a 1025 soles $us 277 a partir del 1 de mayo pero la confederación general de trabajadores del perú cgtp la principal central sindical del país y llamó a sus afiliados a marchar el jueves estas protestas son las primeras de amplitud contra castillo cuya desaprobación alcanza al 66% según un sondeo de ipsos de marzo  con los comercios cerrados casi sin transporte público y las clases suspendidas por un toque de queda diurno impuesto por el gobierno peruano del presidente izquierdista pedro castillo para contener protestas  de la capital peruana y del vecino puerto del callao donde viven 10 millones de personas buena parte de las cuales se ganan la vida de manera informal por lo que el toque los deja sin ingresos  anunciada minutos antes de la medianoche del lunes por castillo por televisión pues los disturbios del lunes habían sido focalizados y los más graves tuvieron lugar en provincias no en la capital ante los hechos de violencia que algunos grupos han querido crear y en aras de restablecer la paz y el orden interno   toque de queda desde las 200 de la mañana hasta las 1159 de la noche del día martes 5 de abril para resguardar la seguridad ciudadana dijo castillo la medida que de inmediato provocó expresiones de rechazo en las redes sociales  en hospitales u hoteles pero los infractores no eran molestados por los militares ni policías el mayor problema era la carencia de autobuses públicos fue   se quejó a la afp cinthya rojas una nutricionista de un hospital que esperaba pacientemente en una parada de buses en el municipio del agustino al este de lima en el distrito turístico de miraflores   pagando taxi o caminando otros pudieron usar el tren elevado urbano que atraviesa lima de norte a sur pero lejos de la costa y que seguía operando una empleada del hotel selina de miraflores contó a la afp que había pagado 30 soles ocho dólares para llegar a trabajar desde su hogar en la villa el salvador en el extremo sur de la ciudad entre el club peruano sporting cristal y el brasileño flamengo programado con público para la noche de este martes en el estadio nacional de lima estaba en duda  pero lo que tenemos claro es que dice el gobierno que no se debe llevar el partido dijo a la afp la gerente de comunicaciones del club limeño romina antoniazzi diversos hechos de violencia incluidos la quema de casetas de peaje en rutas saqueos de algunos comercios y choques entre manifestantes y la policía se produjeron el lunes en diversas zonas de perú en la   en el poder desde hace ocho meses las protestas fueron  la protesta social es un derecho constitucional pero debe hacerse dentro de la ley indicó castillo en su mensaje al país   castillo un maestro rural de 52 años   por el congreso donde los opositores radicales lo acusan de falta de rumbo y permitir la corrupción en su entorno de covid19 y en coincidencia con el 30 aniversario del autogolpe de estado perpetrado por el ahora encarcelado expresidente alberto fujimori el 5 de abril de 1992 toque de queda para restablecer el orden medida autoritaria del gobierno de pedro castillo que demuestra ineptitud incapacidad para gobernar es como terminar con los accidentes de tránsito prohibiendo la circulación de vehículos dijo a la afp el analista político luis benavente en un intento de apaciguar los reclamos además   que subirá a 1025 soles $us 277 a partir del 1 de mayo pero la confederación general de trabajadores del perú cgtp la principal central sindical del país y llamó a sus afiliados a marchar el jueves estas protestas son las primeras de amplitud contra castillo cuya desaprobación alcanza al 66% según un sondeo de ipsos de marzo,https://eldeber.com.bo/mundo/lima-amanece-semivacia-bajo-toque-de-queda-y-con-militares-en-las-calles_273441,5/4/2022,eldeber.com.bo,6e939c0fa4acdae35f4cb320cec3a737,72,9043,8,859,"('castillo', 18)","('toque', 12)","('gobierno', 10)"
150,caso golpe ii áñez soportó 16 horas de audiencia juzgado rechazó todos los incidentes y excepciones,lea el tuit y el proceso se reinstalará a las 1400 de este martes existió una simulación de pretender llevar el proceso de forma presencial al interior de la cárcel de miraflores  jeanine áñez soportó 16 horas de una prolongada audiencia por el denominado caso golpe ii instancia que rechazó todos los incidentes y excepciones presentados por todas las partes agotada desgastada enferma al borde una nueva crisis otra vez presenta hipertensión… tampoco dilucidaron si corresponde o no un juicio de responsabilidades contra la exmandataria tuit de ribera hubo reclamos hasta del ministerio de justicia que decía que lo importante era entrar al fondo del proceso se simuló que la causa podía instalarse de forma presencial al interior de la cárcel de miraflores no existían las condiciones para instalar de forma presencial el proceso la audiencia jeanine áñez soportó 16 horas de una prolongada audiencia por el denominado caso golpe ii instancia que rechazó todos los incidentes y excepciones presentados por todas las partes agotada desgastada enferma al borde una nueva crisis otra vez presenta hipertensión… tampoco dilucidaron si corresponde o no un juicio de responsabilidades contra la exmandataria tuit de ribera hubo reclamos hasta del ministerio de justicia que decía que lo importante era entrar al fondo del proceso se simuló que la causa podía instalarse de forma presencial al interior de la cárcel de miraflores no existían las condiciones para instalar de forma presencial el proceso la audiencia,https://eldeber.com.bo/pais/caso-golpe-ii-anez-soporto-16-horas-de-audiencia-juzgado-rechazo-todos-los-incidentes-y-excepciones_273416,5/4/2022,eldeber.com.bo,05344d7772092d5a1fe36eddaf4d638a,99,1511,13,140,"('proceso', 6)","('forma', 5)","('presencial', 5)"
151,turista extranjera sufrió el robo de su celular camino al cristo de la concordia en cochabamba,lo que tenía que ser un paseo se convirtió en un mal momento para la mujer fueron dos cruces con el antisocial en el segundo este le pidió dinero para dejarla pasar  una turista extranjera que se disponía a subir al cristo de la concordia de cochabamba fue interceptada este lunes por un sujeto que le arrebató su celular la mujer se volvió a encontrar con el antisocial  intenta que le devuelvan su teléfono a cambio de entregarle una suma de dinero este tipo de atracos son frecuentes en una de las zonas más turísticas de cochabamba  emplazamiento de seis garitas   una turista extranjera que se disponía a subir al cristo de la concordia de cochabamba fue interceptada este lunes por un sujeto que le arrebató su celular la mujer se volvió a encontrar con el antisocial  intenta que le devuelvan su teléfono a cambio de entregarle una suma de dinero este tipo de atracos son frecuentes en una de las zonas más turísticas de cochabamba  emplazamiento de seis garitas   en el video se ve cómo la víctima cuenta que le pusieron un cuchillo en el cuello para que entregue el celular después   esto con ayuda de otras personas que también transitaban por el lugar personal de seguridad ciudadana realizó operativos en la zona de acuerdo a la información recogida por red uno una de las formas que vamos a evitar y sentar presencia en el cristo de la concordia es el  en el video se ve cómo la víctima cuenta que le pusieron un cuchillo en el cuello para que entregue el celular después   esto con ayuda de otras personas que también transitaban por el lugar personal de seguridad ciudadana realizó operativos en la zona de acuerdo a la información recogida por red uno una de las formas que vamos a evitar y sentar presencia en el cristo de la concordia es el ,https://eldeber.com.bo/pais/turista-extranjera-sufrio-el-robo-de-su-celular-camino-al-cristo-de-la-concordia-en-cochabamba_273423,5/4/2022,eldeber.com.bo,d4f85cc7da6b4761afd783e4975ebd2e,94,1759,9,144,"('cristo', 4)","('concordia', 4)","('cochabamba', 4)"
152,la anp presentará queja formal ante organismos internacionales por exclusión de periodistas en audiencia virtual de jeanine áñez,el trabajo periodístico de corresponsales acreditados de medios independientes fue interrumpido minutos después del inicio del juicio los corresponsales de el deber los tiempos correo del sur y página siete no pudieron realizar su trabajo   durante los primeros minutos fueron echados todos los periodistas que estaban realizando la cobertura  excepto cuando el juez pida reserva las audiencias son públicas abiertas para ciudadanos y periodistas vea el video los corresponsales de el deber los tiempos correo del sur y página siete acreditados previamente fueron excluidos durante los primeros minutos fueron echados todos los periodistas que estaban realizando la cobertura  excepto cuando el juez pida reserva las audiencias son públicas abiertas para ciudadanos y periodistas vea el video los corresponsales de el deber los tiempos correo del sur y página siete acreditados previamente fueron excluidos nos hemos sorprendido porque una tarea periodística habitual procesos judiciales se vio entorpecida  esta audiencia se extendió aproximadamente 12 horas y no pudo ser seguida expresó al inicio de la entrevista de acuerdo con los testimonios de los colegas acreditados prosiguió no se les dio ningún argumento ni explicación por lo sucedido toda vez que  por el momento la anp tiene conocimiento de que   chávez puntualizó que las políticas del estado otorgan a los periodistas el derecho a la libertad de expresión en el ejercicio de su profesión así como también acceso a la información a todos los ciudadanos  nos hemos sorprendido porque una tarea periodística habitual procesos judiciales se vio entorpecida  esta audiencia se extendió aproximadamente 12 horas y no pudo ser seguida expresó al inicio de la entrevista de acuerdo con los testimonios de los colegas acreditados prosiguió no se les dio ningún argumento ni explicación por lo sucedido toda vez que  por el momento la anp tiene conocimiento de que   chávez puntualizó que las políticas del estado otorgan a los periodistas el derecho a la libertad de expresión en el ejercicio de su profesión así como también acceso a la información a todos los ciudadanos ,https://eldeber.com.bo/pais/la-anp-presentara-queja-formal-ante-organismos-internacionales-por-exclusion-de-periodistas-en-audie_273438,5/4/2022,eldeber.com.bo,c05a979e98a986a3c3d2d12a3c72d0fd,128,2130,12,183,"('periodistas', 6)","('acreditados', 5)","('corresponsales', 4)"
153,conductor boliviano huyó de un control y volcó con 244 kilos de cocaína en argentina,el chofer dio un giro en u y quedó volcado en la maleza también se encontró al interior del motorizado dos armas de fuego y municiones  un conductor boliviano intentó huir de un control en argentina y volcó su camión emprendió la huida que terminó con el rodado incrustado en la maleza ante la maniobra inmediatamente los uniformados emprendieron unapersecución al interior del vehículo hallaron 235 paquetes rectangulares que contenían 244 kilos 445 gramos de narcóticos hallaron dos armas de fuego una calibre 9 mm y otra calibre 1125 mm un conductor boliviano intentó huir de un control en argentina y volcó su camión emprendió la huida que terminó con el rodado incrustado en la maleza ante la maniobra inmediatamente los uniformados emprendieron unapersecución al interior del vehículo hallaron 235 paquetes rectangulares que contenían 244 kilos 445 gramos de narcóticos hallaron dos armas de fuego una calibre 9 mm y otra calibre 1125 mm,https://eldeber.com.bo/pais/conductor-boliviano-huyo-de-un-control-y-volco-con-244-kilos-de-cocaina-en-argentina_273451,5/4/2022,eldeber.com.bo,d0369b695caa12120baad98467543bc7,84,943,9,94,"('hallaron', 4)","('calibre', 4)","('mm', 4)"
154,migración traslada hasta la frontera a 45 extranjeros que ingresaron ilegalmente al país, los operativos se realizaron en la ciudad de el alto 36 fueron conducidos a desaguadero punto fronterizo por donde arribaron a territorio nacional   45 extranjeros que ingresaron a bolivia de forma ilegal fueron conducidos a la frontera personas extranjeras que han sido devueltas al último lugar de ingreso a nuestro país explicó por ejemplo que se condujo a 36 personas hasta desaguadero frontera con perú se logró alcanzar un total de 490 personas intervenidas en operativos de control migratorio la conferencia de prensa abarcaron la terminal interprovincial de buses calles y avenidas alojamientos y residenciales se intensificará para verificar el flujo migratorio la estancia estadía o tránsito de ciudadanos extranjeros 45 extranjeros que ingresaron a bolivia de forma ilegal fueron conducidos a la frontera personas extranjeras que han sido devueltas al último lugar de ingreso a nuestro país explicó por ejemplo que se condujo a 36 personas hasta desaguadero frontera con perú se logró alcanzar un total de 490 personas intervenidas en operativos de control migratorio la conferencia de prensa abarcaron la terminal interprovincial de buses calles y avenidas alojamientos y residenciales se intensificará para verificar el flujo migratorio la estancia estadía o tránsito de ciudadanos extranjeros,https://eldeber.com.bo/pais/migracion-traslada-hasta-la-frontera-a-45-extranjeros-que-ingresaron-ilegalmente-al-pais_273450,5/4/2022,eldeber.com.bo,ebe5b14ce5fe6dc11650004d407c1466,88,1307,8,122,"('personas', 6)","('extranjeros', 4)","('frontera', 4)"
