,title,contents,url
30,Aprehendidos en megaoperativo de aeródromo La Cruceña se encuentran en la Felcn, Se conoce que los aprehendidos están prestando declaraciones informativas y se espera que a las 1800 de este domingo el Ministro de Gobierno brinde un informe oficial desde el lugar  dependencias de la Fuerza Especial de Lucha contra el Narcotráfico Felcn se espera que a las 1800 el Ministro de Gobierno Eduardo del Castillo brinde un informe oficial Familiares y abogados de estas personas se hicieron presentes en las oficinas  fueron intervenidos cuatro hangares y requisadas 67 aeronaves  dependencias de la Fuerza Especial de Lucha contra el Narcotráfico Felcn se espera que a las 1800 el Ministro de Gobierno Eduardo del Castillo brinde un informe oficial Familiares y abogados de estas personas se hicieron presentes en las oficinas  fueron intervenidos cuatro hangares y requisadas 67 aeronaves   Alrededor de 30 personas aprehendidas en el megaoperativo realizado por efectivos de la Policía Anticorrupción y autoridades de la Fiscalía en el aeródromo La Cruceña ubicado en el municipio de Cotoca fueron llevadas a   en el 4to anillo y Avenida Paraguá al promediar las 1545 de este domingo Se conoce que los aprehendidos están prestando declaraciones informativas y   desde el lugar El ministro junto al fiscal departamental Róger Mariaca participaron en esta acción  de la Felcn a la espera de tener novedades sobre su aprehensión pues algunos de ellos serían guardias de seguridad cumpliendo su trabajo El operativo en el que se secuestraron armas se llevó a cabo durante la madrugada de este domingo cuando Extraoficialmente se informó de que hubo un cruce de fuego con los detenidos tras el ingreso sorpresa de las fuerzas del orden Alrededor de 30 personas aprehendidas en el megaoperativo realizado por efectivos de la Policía Anticorrupción y autoridades de la Fiscalía en el aeródromo La Cruceña ubicado en el municipio de Cotoca fueron llevadas a   en el 4to anillo y Avenida Paraguá al promediar las 1545 de este domingo Se conoce que los aprehendidos están prestando declaraciones informativas y   desde el lugar El ministro junto al fiscal departamental Róger Mariaca participaron en esta acción  de la Felcn a la espera de tener novedades sobre su aprehensión pues algunos de ellos serían guardias de seguridad cumpliendo su trabajo El operativo en el que se secuestraron armas se llevó a cabo durante la madrugada de este domingo cuando Extraoficialmente se informó de que hubo un cruce de fuego con los detenidos tras el ingreso sorpresa de las fuerzas del orden,https://eldeber.com.bo/santa-cruz/aprehendidos-en-megaoperativo-de-aerodromo-la-crucena-se-encuentran-en-la-felcn_272390
31,Estos son los nominados al Óscar en las principales categorías,Hoy desde las 2000 vuelve la gala más esperada del cine En Bolivia se verá a través de TNT  Óscar 2000 3 categorías   Duna Belfast   Regina Hall Amy Schumer y Wanda Sykes Samuel L Jackson hasta Zoë Kravitz principales categorías de la 94ª edición  *Mejor actor *Mejor actriz *Mejor película internacional  *Mejor documental  *Películas con seis o más nominaciones Óscar 2000 3 categorías   Duna Belfast   Regina Hall Amy Schumer y Wanda Sykes Samuel L Jackson hasta Zoë Kravitz principales categorías de la 94ª edición  *Mejor actor *Mejor actriz *Mejor película internacional  *Mejor documental  *Películas con seis o más nominaciones  Las actrices  conducirán la gala de los Óscar después de tres años sin presentador y los premios serán entregados por estrellas de todos los tiempos desde   nominados en las  de los premios de la Academia que serán entregados esta noche en Los Ángeles Las actrices  conducirán la gala de los Óscar después de tres años sin presentador y los premios serán entregados por estrellas de todos los tiempos desde   nominados en las  de los premios de la Academia que serán entregados esta noche en Los Ángeles,https://eldeber.com.bo/escenas/estos-son-los-nominados-al-oscar-en-las-principales-categorias_272348
32,Alcaldía retiró mil letreros fuera de norma en las zonas de El Palmar y Los Lotes,Se prevé limpiar la ciudad de letreros infractores hasta fines de abril En los siguientes días trabajarán en Alto San Pedro donde ya se notificó a comerciantes para que retiren voluntariamente sus carteles  Medio Ambiente de la Alcaldía de Santa Cruz de la Sierra retiró mil letreros fuera de norma invadiendo el paso peatonal y generando contaminación visual distrito municipal 4 principalmente El Pari La zona de Alto San Pedro notificaciones en Alto San Pedro y que la siguiente semana se reunirán con los dirigentes Medio Ambiente de la Alcaldía de Santa Cruz de la Sierra retiró mil letreros fuera de norma invadiendo el paso peatonal y generando contaminación visual distrito municipal 4 principalmente El Pari La zona de Alto San Pedro notificaciones en Alto San Pedro y que la siguiente semana se reunirán con los dirigentes ,https://eldeber.com.bo/santa-cruz/alcaldia-retiro-mil-letreros-fuera-de-norma-en-las-zonas-de-el-palmar-y-los-lotes_272364
33,Este domingo se registraron solo 16 nuevos casos de Covid19 en Santa cruz,En lo que va de 2022 se han reportado 102189 casos de acuerdo con el Sedes La vacunación en la jornada llegó a 769personas  uevos de Covid19 en el departamento de Santa Cruz fue de solo 16 pero no se reportó ningún fallecido  acumulados de 2022 son 102189 La inmunización de la jornada llegó a 769 personas en Santa Cruz  Según el Sedes el 57% de la población objetivo ya ha recibido su primera dosis uevos de Covid19 en el departamento de Santa Cruz fue de solo 16 pero no se reportó ningún fallecido  acumulados de 2022 son 102189 La inmunización de la jornada llegó a 769 personas en Santa Cruz  Según el Sedes el 57% de la población objetivo ya ha recibido su primera dosis  Este domingo 27 la cifra de casos n   El informe epidemiológico diario del Servicio Departamental de Salud Sedes indica además que 104 personas se recuperaron y vencieron al coronavirus A la fecha los casos de coronavirus    En la capital cruceña se habían habilitado tres puestos de vacunación que funcionaron hasta el mediodía  en tanto que el 45% la segunda Las dosis únicas representan el 16% mientras que la tercera dosis solo la ha recibido el 13%  as autoridades del Sedes insisten constantemente en acudir a los centros de vacunación para completar el esquema completo de las dosis y a no aflojar las medidas de bioseguridad en especial con los escolares que han vuelto a las clases presenciales Este domingo 27 la cifra de casos n   El informe epidemiológico diario del Servicio Departamental de Salud Sedes indica además que 104 personas se recuperaron y vencieron al coronavirus A la fecha los casos de coronavirus    En la capital cruceña se habían habilitado tres puestos de vacunación que funcionaron hasta el mediodía  en tanto que el 45% la segunda Las dosis únicas representan el 16% mientras que la tercera dosis solo la ha recibido el 13%  as autoridades del Sedes insisten constantemente en acudir a los centros de vacunación para completar el esquema completo de las dosis y a no aflojar las medidas de bioseguridad en especial con los escolares que han vuelto a las clases presenciales,https://eldeber.com.bo/santa-cruz/este-domingo-se-registraron-solo-16-nuevos-casos-de-covid-19-en-santa-cruz_272407
34,Entre angustia y tristeza se viven los últimos días en el hogar Teresa de los Andes,Este centro cierra sus puertas el 31 de marzo y las 89 personas entre 19 y 57años que viven en el lugar serán trasladadas a otros hogares Una veintena queson los que tienen discapacidad leve son los que más sufren con este cambio  rabajadora social de ese lugar y de inmediato en silencio deja c Ella ya ha vivido en carne propia el cambio de hogar están tratando de abrir espacios para reubicarlos en otros centros Unas 25 personas son las que más entienden lo que sucede porque muchos enfrentan angustia y tristeza Destrezas que desarrollaron donde muestra un jarrón con una variedad de flores s rondas y alerta a través de señas cuando observa algo extraño   Algunas trabajadoras incluso amamantaron cuando era solo un adolescente y seadaptó rápidamente Con daños más severos Una crisis de años rabajadora social de ese lugar y de inmediato en silencio deja c Ella ya ha vivido en carne propia el cambio de hogar están tratando de abrir espacios para reubicarlos en otros centros Unas 25 personas son las que más entienden lo que sucede porque muchos enfrentan angustia y tristeza Destrezas que desarrollaron donde muestra un jarrón con una variedad de flores s rondas y alerta a través de señas cuando observa algo extraño   Algunas trabajadoras incluso amamantaron cuando era solo un adolescente y seadaptó rápidamente Con daños más severos Una crisis de años        Intentan enseñarles a lidiar con la separación que tendrán que enfrentar        “Tranquilos hermanos todo estará bien” les dice  Ahora merodea los distintos espacios del hogar como si fuera el encargado de brindar la bienvenida           Intentan enseñarles a lidiar con la separación que tendrán que enfrentar        “Tranquilos hermanos todo estará bien” les dice  Ahora merodea los distintos espacios del hogar como si fuera el encargado de brindar la bienvenida    ,https://eldeber.com.bo/santa-cruz/entre-angustia-y-tristeza-se-viven-los-ultimos-dias-en-el-hogar-teresa-de-los-andes_272403
35,Sedes Santa Cruz el control del Covid19 está cerca pero no hay que descuidar las medidas de bioseguridad,El sábado se reportaron 33 casos positivos en el departamento cruceño La baja vacunación preocupa a las autoridades en la última fecha solo 1174 personas fueron inmunizadas  sábado 26 se registraron solo 33 nuevos casos de Covid19 en el departamento de Santa Cruz controlado la enfermedad pero aún falta consolidarlo romedio de casos diarios todavía supera la centena  aja cifra de vacunación solo 1174 personas recibieron sus dosis  tres puestos de inmunización contra el Covid19 en la capital  sábado 26 se registraron solo 33 nuevos casos de Covid19 en el departamento de Santa Cruz controlado la enfermedad pero aún falta consolidarlo romedio de casos diarios todavía supera la centena  aja cifra de vacunación solo 1174 personas recibieron sus dosis  tres puestos de inmunización contra el Covid19 en la capital  ,https://eldeber.com.bo/santa-cruz/sedes-santa-cruz-el-control-del-covid-19-esta-cerca-pero-no-hay-que-descuidar-las-medidas-de-biosegu_272346
36,¿Qué es la demencia vascular y en qué se diferencia del alzhéimer?,La demencia vascular es el segundo tipo más extendido de demencia después del alzhéimer Y aunque muchos de sus síntomas pueden ser similares no tienen la misma causa ni progresión  ,https://eldeber.com.bo/bbc/que-es-la-demencia-vascular-y-en-que-se-diferencia-del-alzheimer_272442
37,Kylie Jenner anuncia el cambio de nombre de su pequeño hijo,La hermana menor de las Kardashian afirma que el nombre del pequeño no iba con su personalidad  la hermana más pequeña de las Kardashian anunció un cambio de nombre para su hijo Para vuestra información el nombre de nuestro hijo ya no es Wolf Lo cierto es que no sentíamos que encajara con él Lo comparto simplemente porque sigo viendo W  por todas partes la hermana más pequeña de las Kardashian anunció un cambio de nombre para su hijo Para vuestra información el nombre de nuestro hijo ya no es Wolf Lo cierto es que no sentíamos que encajara con él Lo comparto simplemente porque sigo viendo W  por todas partes ,https://eldeber.com.bo/sociales/kylie-jenner-anuncia-el-cambio-de-nombre-de-su-pequeno-hijo_272236
38,Desayuno en 5 minutos,Dos recetas perfectas para los que no disponen de mucho tiempo por las mañanas Solo necesitarás un poco de avena leche o tu bebida vegetal favorita y algunas frutas para darle más sabor ¡Apunta las indicaciones!   d esayunos y las recetas fáciles ¡Apunta las indicaciones! Puré de avena clásico Ingredientes Preparación puré de avena con chocolate Ingredientes Preparación Ideas divertidas  d esayunos y las recetas fáciles ¡Apunta las indicaciones! Puré de avena clásico Ingredientes Preparación puré de avena con chocolate Ingredientes Preparación Ideas divertidas  Para los amantes de los  queremos compartirles estas dos recetas que además de riquísimas son extremadamente fáciles Perfectas para los que no disponen de mucho tiempo por las mañanas Solo necesitarás un poco de avena leche o tu bebida vegetal favorita y algunas frutas para darle más sabor  Para los amantes de los  queremos compartirles estas dos recetas que además de riquísimas son extremadamente fáciles Perfectas para los que no disponen de mucho tiempo por las mañanas Solo necesitarás un poco de avena leche o tu bebida vegetal favorita y algunas frutas para darle más sabor ,https://eldeber.com.bo/edicion-impresa/desayuno-en-5-minutos_272341
39,Crecida en el río Piraí provoca un boquete que pone en riesgo al municipio de San Pedro,La Gobernación de Santa Cruz realizó una inspección en la zona Están en peligro las comunidades de Hardemann y Litoral  Una crecida en el río Piraí originó un boquete cerca de los defensivos ubicados en el municipio productivo de San Pedro del departamento cruceño La comitiva llegó hasta la comunidad de Hardemann adentrándose a 10 kilómetros en la zona de Remanso Según el equipo técnico de la Gobernación este boquete pone en riesgo las comunidades vecinas y áreas productivas como Hardemann y Litoral  aclaró que desde hace meses se viene trabajando en este sector donde la sección del río no soporta el caudal del mismo Se tiene previsto que una vez calmen las aguas se verá qué solución dar de emergencia o de manera paliativa El secretario de Desarrollo Sostenible y Medio Ambiente Jhonny Rojas exhortó a las autoridades locales y nacionales a trabajar de manera conjunta  que se encuentran listos para salvaguardar a los pobladores ante cualquier emergencia LEA TAMBIÉN SANTA CRUZ Searpi reporta crecidas extraordinarias en ríos cruceños a causa de la intensa lluvia Se registran crecidas en La Angostura en Ichilo y en la cuenca alta del río Piraí En la cuenca media y baja del río Grande en el río Yapacaní y en el Parapetí se están registrando pequeñas crecidas Una crecida en el río Piraí originó un boquete cerca de los defensivos ubicados en el municipio productivo de San Pedro del departamento cruceño La comitiva llegó hasta la comunidad de Hardemann adentrándose a 10 kilómetros en la zona de Remanso Según el equipo técnico de la Gobernación este boquete pone en riesgo las comunidades vecinas y áreas productivas como Hardemann y Litoral  aclaró que desde hace meses se viene trabajando en este sector donde la sección del río no soporta el caudal del mismo Se tiene previsto que una vez calmen las aguas se verá qué solución dar de emergencia o de manera paliativa El secretario de Desarrollo Sostenible y Medio Ambiente Jhonny Rojas exhortó a las autoridades locales y nacionales a trabajar de manera conjunta  que se encuentran listos para salvaguardar a los pobladores ante cualquier emergencia LEA TAMBIÉN SANTA CRUZ Searpi reporta crecidas extraordinarias en ríos cruceños a causa de la intensa lluvia Se registran crecidas en La Angostura en Ichilo y en la cuenca alta del río Piraí En la cuenca media y baja del río Grande en el río Yapacaní y en el Parapetí se están registrando pequeñas crecidas   El daño fue evaluado por la Gobernación de Santa Cruz que desplazó una comisión hasta la zona afectada por el rebalse  El daño fue evaluado por la Gobernación de Santa Cruz que desplazó una comisión hasta la zona afectada por el rebalse,https://eldeber.com.bo/economia/crecida-en-el-rio-pirai-provoca-un-boquete-que-pone-en-riesgo-al-municipio-de-san-pedro_272351
40,Mexicanísimo comida que tienes que probar,Lo bueno nunca pasa de moda por eso te compartimos dos recetas muy famosas de la cocina mexicana  QUESADILLA DE POLLO Ingredientes Condimentos Preparación QUESADILLA DE CARNE Ingredientes Condimentos Preparación TIP QUESADILLA DE POLLO Ingredientes Condimentos Preparación QUESADILLA DE CARNE Ingredientes Condimentos Preparación TIP ,https://eldeber.com.bo/edicion-impresa/mexicanisimo-comida-que-tienes-que-probar_272338
41,Al menos 19 muertos en tiroteo en el centro de México,México está inmerso en una espiral de violencia que deja unos 340000 muerto  Al menos 19 personas murieron en un tiroteo registrado el domingo por la noche en Zinapécuaro La Fiscalía fue informada a las 22H30 locales 04H30 GMT del lunes de una agresión perpetrada contra los asistentes a un palenque Varias personas resultaron heridas y fueron trasladadas a nosocomios El estado de Michoacán y el vecino Guanajuato El 10 de marzo el alcalde del municipio de Aguililla en Michoacán César Valencia fue asesinado a tiro Al menos 19 personas murieron en un tiroteo registrado el domingo por la noche en Zinapécuaro La Fiscalía fue informada a las 22H30 locales 04H30 GMT del lunes de una agresión perpetrada contra los asistentes a un palenque Varias personas resultaron heridas y fueron trasladadas a nosocomios El estado de Michoacán y el vecino Guanajuato El 10 de marzo el alcalde del municipio de Aguililla en Michoacán César Valencia fue asesinado a tiro   en el centro de México indicó este lunes la Fiscalía General del Estado de Michoacán FGE en un comunicado  en el centro de México indicó este lunes la Fiscalía General del Estado de Michoacán FGE en un comunicado,https://eldeber.com.bo/mundo/al-menos-19-muertos-en-tiroteo-en-el-centro-de-mexico_272468
42,China confina Shanghái ante el importante repunte de los casos de coronavirus,La mayoría de los 25 millones de habitantes de Shanghai ya se han sometido a las pruebas en las últimas semanas  Shanghái divide la ciudad en dos y confina su parte este para frenar el repunte de la variante ómicron de coronavirus Shanghái se ha divido en dos este y oeste a lo largo del rio Huangpu donde se concentra el mayor número de infecciones Los puentes y autovías que comunican las dos partes de la ciudad permanecerán cerrados Shanghái se describe a menudo como la puerta de entrada al este de China por su acceso al Mar de la China Orienta El anuncio se produce cuando las escuelas y algunas residencias ya han sido cerradas durante los últimos días El hashtag ¿Por qué China no puede levantar las medidas de seguridad sanitaria como los países extranjeros? Shanghái divide la ciudad en dos y confina su parte este para frenar el repunte de la variante ómicron de coronavirus Shanghái se ha divido en dos este y oeste a lo largo del rio Huangpu donde se concentra el mayor número de infecciones Los puentes y autovías que comunican las dos partes de la ciudad permanecerán cerrados Shanghái se describe a menudo como la puerta de entrada al este de China por su acceso al Mar de la China Orienta El anuncio se produce cuando las escuelas y algunas residencias ya han sido cerradas durante los últimos días El hashtag ¿Por qué China no puede levantar las medidas de seguridad sanitaria como los países extranjeros? ,https://eldeber.com.bo/rfi/china-confina-shanghai-ante-el-importante-repunte-de-los-casos-de-coronavirus_272444
43,Comida reconfortante,Existen platos que tanto al cocinarlos como al probarlos son capaces de proporcionarnos emociones y una sensación de bienestar te compartimos algunas de sus recetas  ese tipo de comida que nos reconforta tanto el cuerpo como el espíritu  Yo Cocino  Pasta con tomate Ingredientes Preparación Coliflor gratinada Ingredientes Preparación Escondidinho Ingredientes Para las papas Preparación ese tipo de comida que nos reconforta tanto el cuerpo como el espíritu  Yo Cocino  Pasta con tomate Ingredientes Preparación Coliflor gratinada Ingredientes Preparación Escondidinho Ingredientes Para las papas Preparación  ﻿ °C  °C  ﻿ °C  °C ,https://eldeber.com.bo/edicion-impresa/comida-reconfortante_272339
44,Rusia analiza restringir el acceso a su territorio a ciudadanos de países inamistosos Lavrov,En la lista de países inamistosos están Estados Unidos los miembros de la Unión Europea el Reino Unido Japón Canadá Suiza Taiwán Corea del Sur Noruega y Australia  El jefe de la diplomacia rusa informó este lunes que Moscú estaba preparando un decreto para limitar   Estados Unidos los miembros de la Unión Europea el Reino Unido Japón Canadá Suiza Taiwán Corea del Sur Noruega y Australi El jefe de la diplomacia rusa informó este lunes que Moscú estaba preparando un decreto para limitar   Estados Unidos los miembros de la Unión Europea el Reino Unido Japón Canadá Suiza Taiwán Corea del Sur Noruega y Australi ,https://eldeber.com.bo/mundo/rusia-analiza-restringir-el-acceso-a-su-territorio-a-ciudadanos-de-paises-inamistosos-lavrov_272470
45,Ucrania cifra en más de 500000 millones de dólares las pérdidas económicas por la guerra,Las mayores pérdidas se produjeron en las infraestructuras dijo la ministra con casi 8000 kilómetros de carreteras dañadas o destruidas así como decenas de estaciones de tren y aeropuertos con un coste total de 119000 millones de dólares  El gobierno ucraniano estimó que las pérdidas económicas causadas por la guerra con Rusia ascienden a más de 500000 millones de dólares La ministra cifró en 564900 millones de dólares Hay que tener en cuenta que cada día las cifras cambian y por desgracia Las mayores pérdidas se produjeron en las infraestructuras dijo la ministra con casi 8000 kilómetros de carreteras dañadas o destruidas Svyrydenko estimó que el PIB caería de 112000 millones de dólares en 2022 El gobierno ucraniano estimó que las pérdidas económicas causadas por la guerra con Rusia ascienden a más de 500000 millones de dólares La ministra cifró en 564900 millones de dólares Hay que tener en cuenta que cada día las cifras cambian y por desgracia Las mayores pérdidas se produjeron en las infraestructuras dijo la ministra con casi 8000 kilómetros de carreteras dañadas o destruidas Svyrydenko estimó que el PIB caería de 112000 millones de dólares en 2022   anunció el lunes en Facebook la ministra de Economía ucraniana Yulia Svyrydenko  anunció el lunes en Facebook la ministra de Economía ucraniana Yulia Svyrydenko,https://eldeber.com.bo/mundo/ucrania-cifra-en-mas-de-500000-millones-de-dolares-las-perdidas-economicas-por-la-guerra_272474
46,Covid19 en Bolivia Se aplicaron 1175615 dosis con esquema completo a niños de 5 a 11 años,Los nuevos contagios de esta jornada son Santa Cruz 16 Cochabamba 7 La Paz 39 Chuquisaca 2 Tarija 1 Potosí 10 Oruro 0 Beni 0 y Pando 0  aplicaron 1175615 dosis con esquema completo a niños de 5 a 11 años aplicaron 13064425 dosis entre la primera segunda tercera unidosis  El reporte establece que se aplicó 720865 primeras dosis y 454750 segundas dosis a niños de 5 a 11 años El total de las vacunas gestionadas y adquiridas por el Gobierno nacional alcanza a 23815500 dosis Casos nuevos se realizaron 2500 pruebas de las que 75 dieron resultado positivo y 2425 fueron descartadas el acumulado nacional de pacientes recuperados hasta esta jornada asciende a 831184 El registro de pacientes recuperados por departamento es el siguiente 104 en Santa Cruz Los nuevos contagios de esta jornada son Santa Cruz 16 Cochabamba 7 La Paz 39   no se registraron personas fallecidas a causa del coronavirus  aplicaron 1175615 dosis con esquema completo a niños de 5 a 11 años aplicaron 13064425 dosis entre la primera segunda tercera unidosis  El reporte establece que se aplicó 720865 primeras dosis y 454750 segundas dosis a niños de 5 a 11 años El total de las vacunas gestionadas y adquiridas por el Gobierno nacional alcanza a 23815500 dosis Casos nuevos se realizaron 2500 pruebas de las que 75 dieron resultado positivo y 2425 fueron descartadas el acumulado nacional de pacientes recuperados hasta esta jornada asciende a 831184 El registro de pacientes recuperados por departamento es el siguiente 104 en Santa Cruz Los nuevos contagios de esta jornada son Santa Cruz 16 Cochabamba 7 La Paz 39   no se registraron personas fallecidas a causa del coronavirus   El reporte de vacunación contra el Covid19 establece que hasta la fecha se   según datos divulgados este domingo por el Ministerio de Salud y Deportes a través de un boletín de prensa El reporte de vacunación contra el Covid19 establece que hasta la fecha se   según datos divulgados este domingo por el Ministerio de Salud y Deportes a través de un boletín de prensa,https://eldeber.com.bo/pais/covid-19-en-bolivia-se-aplicaron-1175615-dosis-con-esquema-completo-a-ninos-de-5-a-11-anos_272424
47,Indígenas piden al Gobierno revertir todas las tierras entregadas sin permiso de los lugareños ,Representantes de comunidades originarias de San José de Chiquitos lugar de la reunión y Guarayos dan un plazo de máximo 15 días para que autoridades nacionales puedan reunirse con ellos En abril se reúnen en San Ignacio de Velasco  el Gobierno a lo largo de 15 años cometió el abuso de entregar tierras chiquitanas sin consultar con ellos los indígenas  S Menos del 5 por ciento de las tierras entregadas ha sido para gente de Santa Cruz” el Gobierno a lo largo de 15 años cometió el abuso de entregar tierras chiquitanas sin consultar con ellos los indígenas  S Menos del 5 por ciento de las tierras entregadas ha sido para gente de Santa Cruz”  En un breve contacto con EL DEBER Radio el dirigente cívico explicó  que  egún sus datos en todos los pueblos de la Chiquitania se han entregado terrenos a cerca de 2500 comunidades que no son de Santa Cruz  “Es un atropello pero los pueblos se están levantando ya no aceptan  más avasallamientos   sostuvo Serrate a tiempo de recordar que el artículo 43 de la ley INRA estipula que la tierra es para quienes viven y trabajan en el lugar  Para abril fue fijado un nuevo cabildo a realizarse en San Ignacio de Velasco están convocadas las 6 comunidades indígenas de la Mancomunidad Chiquitana En un breve contacto con EL DEBER Radio el dirigente cívico explicó  que  egún sus datos en todos los pueblos de la Chiquitania se han entregado terrenos a cerca de 2500 comunidades que no son de Santa Cruz  “Es un atropello pero los pueblos se están levantando ya no aceptan  más avasallamientos   sostuvo Serrate a tiempo de recordar que el artículo 43 de la ley INRA estipula que la tierra es para quienes viven y trabajan en el lugar  Para abril fue fijado un nuevo cabildo a realizarse en San Ignacio de Velasco están convocadas las 6 comunidades indígenas de la Mancomunidad Chiquitana,https://eldeber.com.bo/santa-cruz/indigenas-piden-al-gobierno-revertir-todas-las-tierras-entregadas-sin-permiso-de-los-lugarenos_272457
48,Corumbá el puente para el contrabando de cerveza,Una gran cantidad de marcas en latas pequeñas se ofrecen en la ciudad brasileña Cada unidad no supera los Bs 2 La organización para pasar el producto perfora los controles del lado boliviano  La devaluación del Real y una producción masiva y agresiva de cerveza en lata Es en una esquina donde se concentran los puntos de comercialización de cerveza no supera los Bs 2 por lo que ya en el mercado nacional se las  vende entre Bs 4 y Bs 5 Los camiones y particularmente las vagonetas Noah  por uno de los tres pasos que hay hacia nuestro país los contrabandistas perforan los controles realizando pagos a determinados funcionarios  La devaluación del Real y una producción masiva y agresiva de cerveza en lata Es en una esquina donde se concentran los puntos de comercialización de cerveza no supera los Bs 2 por lo que ya en el mercado nacional se las  vende entre Bs 4 y Bs 5 Los camiones y particularmente las vagonetas Noah  por uno de los tres pasos que hay hacia nuestro país los contrabandistas perforan los controles realizando pagos a determinados funcionarios    en Brasil que logra cruzar la frontera es una presión para la producción nacional que no puede competir con los costos del producto extranjero A no más de 20 minutos de Puerto Quijarro Santa Cruz se encuentra Corumbá Brasil   marcas como Conti Skol y Brahma entre otras son las más codiciadas para ser comercializadas en Bolivia Las latas pequeñas llamadas ‘palitos’ son de 269 cc y sus costos si se compra al por mayor   un costo que para la producción nacional es difícil de igualar o mejorar son los principales medios de transporte Ya desde Brasil hay todo un sistema organizado para que los contrabandistas puedan comprar el producto y tener la certeza de que el mismo cruzará la frontera   para luego ser llevado a Santa Cruz o a otros departamentos Los detalles de esta actividad ilegal los podrá leer el próximo fin de semana En el reportaje se hace foco en como  para que miren hacia otro y dejen pasar las cargas que contienen cerveza alimentos y ropa  en Brasil que logra cruzar la frontera es una presión para la producción nacional que no puede competir con los costos del producto extranjero A no más de 20 minutos de Puerto Quijarro Santa Cruz se encuentra Corumbá Brasil   marcas como Conti Skol y Brahma entre otras son las más codiciadas para ser comercializadas en Bolivia Las latas pequeñas llamadas ‘palitos’ son de 269 cc y sus costos si se compra al por mayor   un costo que para la producción nacional es difícil de igualar o mejorar son los principales medios de transporte Ya desde Brasil hay todo un sistema organizado para que los contrabandistas puedan comprar el producto y tener la certeza de que el mismo cruzará la frontera   para luego ser llevado a Santa Cruz o a otros departamentos Los detalles de esta actividad ilegal los podrá leer el próximo fin de semana En el reportaje se hace foco en como  para que miren hacia otro y dejen pasar las cargas que contienen cerveza alimentos y ropa,https://eldeber.com.bo/economia/corumba-el-puente-para-el-contrabando-de-cerveza_272381
49,Leche de tigre una curiosa coincidencia,Lo cierto es que la leche de tigre ni es solo leche aunque sí la lleva ni es de tigre Es más la receta y los ingredientes en ella pueden variar mucho de país a país Hoy te presentamos el caso de Perú y Bolivia  Leche de tigre boliviana Ingredientes Preparación Nota Leche de tigre peruana Ingredientes Preparación Nota Leche de tigre boliviana Ingredientes Preparación Nota Leche de tigre peruana Ingredientes Preparación Nota ,https://eldeber.com.bo/edicion-impresa/leche-de-tigre-una-curiosa-coincidencia_272337
50,Cotas convoca a asamblea extraordinaria de delegados para designar comisión revisora de informe especial,La reunión será el jueves 31 de marzo a las 1800 en el salón Chané de Fexpocruz Existe una auditoría externa sobre el programa Cotas en Cuotas que dice que el daño económico es de $us 145 millones  Asamblea general extraordinaria de delegadas y delegados asimismo la designación de la comisión revisora del informe especial se reunirá de igual forma a partir de las 1900 proveedores de ‘Cotas en Cuotas’ a los que EL DEBER tuvo acceso  $us 145 millones   conminó a la cooperativa a difundir el resultado de la auditoría a sus socios solicitudes ficticias para después desviar y vender los aparatos en el mercado negro Asamblea general extraordinaria de delegadas y delegados asimismo la designación de la comisión revisora del informe especial se reunirá de igual forma a partir de las 1900 proveedores de ‘Cotas en Cuotas’ a los que EL DEBER tuvo acceso  $us 145 millones   conminó a la cooperativa a difundir el resultado de la auditoría a sus socios solicitudes ficticias para después desviar y vender los aparatos en el mercado negro  La convocatoria explicita que de no haber el quórum necesario fijado en la mitad más uno de los delegados la asamblea   con la cantidad de asistentes en sala fue  el daño económico a la cooperativa En 2019 Cotas denunció que a través de este programa de fidelización de sus socios que facilitaba que estos compraran equipos electrónicos a crédito un grupo de funcionarios realizó   sin que estos llegaran a los afiliados de la cooperativa como estaba formalmente previsto La convocatoria explicita que de no haber el quórum necesario fijado en la mitad más uno de los delegados la asamblea   con la cantidad de asistentes en sala fue  el daño económico a la cooperativa En 2019 Cotas denunció que a través de este programa de fidelización de sus socios que facilitaba que estos compraran equipos electrónicos a crédito un grupo de funcionarios realizó   sin que estos llegaran a los afiliados de la cooperativa como estaba formalmente previsto,https://eldeber.com.bo/economia/cotas-convoca-a-asamblea-extraordinaria-de-delegados-para-designar-comision-revisora-de-informe-espe_272396
