,title,contents,url,date,host,uid,leng title,leng contents,token title,token contents,top 1 words contents,top 2 words contents,top 3 words contents
95,ucrania asegura que rusia acepta oralmente sus propuestas en las negociaciones, moscú aceptó «oralmente» las principales propuestas ucranianas que kiev estaba esperando tras una confirmación escrita es lo que aseguró hoy el negociador jefe ucraniano david arakhamiaen las conversaciones de paz con rusia de esa manera los negociadores de rusia y ucrania admitieron estar «más cerca» en las negociaciones por la paz en un programa de televisión el negociador sugirió que las gestiones para poner fin al conflicto habían avanzado de manera considerable la federación rusa ha dado una respuesta oficial a todas las posiciones que aceptan la posición ucraniana excepto en la cuestión de crimea anexionada por rusia en 2014″ dijo arakhamia según la agencia de noticias afp también agregó que aunque no había ninguna confirmación oficial por escrito la parte rusa lo dijo «oralmente» por otro lado arakhamia manifestó que si se llegara a organizar un encuentro entre los presidentes volodimir zelenski y vladimir putin éste tendría «muy probablemente» lugar en turquía el presidente turco recep tayyip erdogan que recibió a delegaciones rusas y ucranianas en su país esta semana «nos llamó a nosotros y a vladimir putin» el viernes diciendo que sería el anfitrión de dicha reunión reveló no conocemos ni la fecha ni el lugar pero pensamos que el lugar será muy probablemente ankara o estambul» expresó arakhamia desde el inicio de la invasión de ucrania el 24 de febrero zelenski pedió en varias ocasiones reunirse con putin el negociador ucraniano subrayó que moscú había acordado durante las conversaciones que un referéndum sobre la neutralidad de ucrania sería «la única salida a esta situación» si los ucranianos no aceptan ese estatus volveremos a un estado de guerra quizás o a nuevas negociaciones» manifestó el kremlin insiste en que ucrania no debe ingresar en la otan y debe optar por la neutralidad /abh,https://lapatria.bo/2022/04/03/ucrania-asegura-que-rusia-acepta-oralmente-sus-propuestas-en-las-negociaciones/,2022/04/03,lapatria.bo,0d34fabb22c06134b3f65f6606722812,78,1830,7,171,"('ucrania', 4)","('negociador', 3)","('rusia', 3)"
96,la paz tras requisas en la cárcel de san pedro encuentran armas punzocortantes estupefacientes y celulares, varios objetos prohibidos en régimen penitenciario desde cocaína varias armas punzocortantes celulares y hasta pipas fueron secuestrados en las requisas realizadas en la cárcel de san pedro de la paz el director de régimen penitenciario juan carlos limpias indicó que más de 30 internos fueron sorprendidos con los objetos prohibidos los cuales cumplen castigos de aislamiento asimismo anunció que se investigará si había personal policial o civil involucrado con este caso advirtiendo que de ser así se sancionará como corresponde respecto a la droga detalló que estaba en posesión de un interno de la sección chonchocorito quien tiene antecedentes de robo y asesinato la cantidad de cocaína encontrada fue de 664 gramos por lo que el caso pasó a conocimiento de la fuerza especial de lucha contra el narcotráfico felcn también se secuestraron armas punzocortantes y 28 celulares algo que llamó la atención a los efectivos policiales fue la forma en que los internos introducían estos elementos presuntamente usando a sus familiares que los visitaban y ocultando estos objetos en la ropa de bebés /jdlf/,https://lapatria.bo/2022/03/29/la-paz-tras-requisas-en-la-carcel-de-san-pedro-encuentran-armas-punzocortantes-estupefacientes-y-celulares/,2022/03/29,lapatria.bo,f817b31adfc7b294abdb470159681b7b,106,1105,10,99,"('objetos', 3)","('prohibidos', 2)","('régimen', 2)"
97,wilma fue abordada en el prado y llevada con engaños al domicilio de su expareja murió por asfixia mecánica, jashiro oliver hayakawa condarco 27 es el asesino de wilma edith fernández quispe la mujer de 39 años de edad que estaba desaparecida desde el 22 de marzo y cuyo cadáver fue encontrado este sábado en la localidad de chuspipata en la carretera a los yungas de la paz la autopsia médico legal estableció como causa de muerte asfixia mecánica por sofocación de acuerdo con la investigación de la policía presentada por el ministro de gobierno eduardo del castillo en conferencia de prensa tras la realización del patrullaje cibernético el análisis de flujo de llamadas entre otros se determinó que wilma fue trasladada con engaños a la casa del feminicida en la zona de achumani tras haber sido abordada en el prado paceño allí havakawa le quitó la vida y posteriormente trasladó el cadáver a chuspipata y lo botó a un barranco donde fue encontrado este sábado ya el comandante de la policía jhonny aguilera había informado temprano sobre el hallazgo del cadáver de la mujer que había llegado a bolivia desde londres para realizar unos trámites sin embargo halló la muerte el asesino fue presentado en el ministerio de gobierno familiares y amigos de wilma recibieron su cuerpo en instalaciones de la morgue del hospital de clínicas donde se realizó la autopsia carteles con fotografías de la víctima fueron pegados en la morgue con la demanda de justicia y la pena máxima para el responsable de este nuevo feminicidio es el segundo cadáver de una mujer desaparecida que fue encontrado en esta semana hace poco el cuerpo sin vida de valeria mercado desaparecida desde el 4 de marzo fue hallado en el interior de un armazón metálico en una vivienda de la zona los rosales de la paz su expareja josé luis almanza frontanilla es el asesino la mujer había llegado de cochabamba ,https://www.la-razon.com/seguridad-ciudadana/2022/04/02/wilma-fue-llevada-con-enganos-al-domicilio-de-su-expareja-murio-por-asfixia-mecanica/,2022/04/02,www.la-razon.com,96ed0cd10dea61a397c1854236f6b88b,107,1772,10,164,"('mujer', 4)","('cadáver', 4)","('asesino', 3)"
98,will smith renuncia a la academia tras la bofetada en los óscar ,mediante un comunicado el actor ganador de un premio óscar este domingo da a conocer su impactante decisión   después de golpear al comediante chris rock durante la ceremonia del domingo aceptaré cualquier consecuencia que la directiva considere apropiada mis acciones  fueron impactantes dolorosas e inexcusables la lista de aquellos a los que he herido es larga e incluye a chris su familia traicioné la confianza de la academia privé a otros nominados y ganadores de su oportunidad de celebrar quiero devolver el foco a aquellos que merecen la atención la academia de artes y ciencias cinematográficas de estados unidos prometió acciones apropiadas reunión el miércoles de la junta de gobernadores del óscar will smith se adelantó y anuncia que renuncia abofeteó a rock después de que hiciera un chiste sobre la cabeza rapada de su esposa  pinkett smithsufre de alopecia después de golpear al comediante chris rock durante la ceremonia del domingo aceptaré cualquier consecuencia que la directiva considere apropiada mis acciones  fueron impactantes dolorosas e inexcusables la lista de aquellos a los que he herido es larga e incluye a chris su familia traicioné la confianza de la academia privé a otros nominados y ganadores de su oportunidad de celebrar quiero devolver el foco a aquellos que merecen la atención la academia de artes y ciencias cinematográficas de estados unidos prometió acciones apropiadas reunión el miércoles de la junta de gobernadores del óscar will smith se adelantó y anuncia que renuncia abofeteó a rock después de que hiciera un chiste sobre la cabeza rapada de su esposa  pinkett smithsufre de alopecia  y ser celebrados por su extraordinario trabajo tengo el corazón roto confesó   el quinto hombre afrodescendiente en ganar el óscar como mejor actor luego de la bochornosa escena producida por el actor will smith en un escenario de la vida real como lo fue la gala de los óscar este domingo pasado   sobre la agresión de will smith a chris rock se rumoreó sobre una   el órgano regente del premio para tomar una decisión ejemplarizadora y este viernes  a la academia tras la bofetada en los óscar mediante un comunicado  y ser celebrados por su extraordinario trabajo tengo el corazón roto confesó   el quinto hombre afrodescendiente en ganar el óscar como mejor actor luego de la bochornosa escena producida por el actor will smith en un escenario de la vida real como lo fue la gala de los óscar este domingo pasado   sobre la agresión de will smith a chris rock se rumoreó sobre una   el órgano regente del premio para tomar una decisión ejemplarizadora y este viernes  a la academia tras la bofetada en los óscar mediante un comunicado,https://eldeber.com.bo/mundo/will-smith-renuncia-a-la-academia-tras-la-bofetada-en-los-oscar_273080,1/4/2022,eldeber.com.bo,efc5b55ced78c4bebbc59d2c5ab10fdf,64,2677,6,251,"('óscar', 9)","('chris', 6)","('rock', 6)"
99,coronavirus 4 causas que estudian los científicos para explicar el covid de larga duración,los investigadores indagan por qué hay tantos pacientes sufriendo efectos del covid a dos años de las primeras infecciones ,https://eldeber.com.bo/mundo/coronavirus-4-causas-que-estudian-los-cientificos-para-explicar-el-covid-de-larga-duracion_273153,2/4/2022,eldeber.com.bo,d0001798e9f949ec059f27c3ba3d0d7e,90,123,9,10,"('investigadores', 1)","('indagan', 1)","('tantos', 1)"
100,qué vacunas y dosificación correcta nos protegen en época de frío conozca los detalles,los virus estacionales de la temporada nos traen resfriado común y gripe la inmunización contra la influenza y el covid19 por la pandemia evita que las infecciones sean graves   cuadros virales síntomas  tipo de vacunas 1 influenza dosificación rango de edad  el centro de vacunación de la clínica foianini por ejemplo se ofrece compatibilidad con la vacuna covid19  2 covid19 tipo de vacunas lactancia materna  reducción de enfermedades semana de vacunación mundial cartón de vacunación  cuadros virales síntomas  tipo de vacunas 1 influenza dosificación rango de edad  el centro de vacunación de la clínica foianini por ejemplo se ofrece compatibilidad con la vacuna covid19  2 covid19 tipo de vacunas lactancia materna  reducción de enfermedades semana de vacunación mundial cartón de vacunación  las más comunes son el resfriado común y la gripe al seguir en pandemia se suma a ellas la del covid19 son bastantes similares tos puede ser seca dolor de garganta congestión nasal cansancio fiebre pérdida del gusto y olfato dificultad para respirar en la página oficial del programa ampliado de inmunización pai del ministerio de salud se indica que la vacuna contra la influenza protege de virus inactivados fraccionados trivalente porque contiene las cepas ah1n1 ah3n2 y tipo b capaces de mutar por otras cepas circulantes en el medio su efectividad llega hasta un 90% en personas sanas  anual en el sistema público está disponible gratuitamente para los menores de 11 meses 1era dosis y al cabo de un mes a partir de los 12 meses hasta los dos años para los adultos incluye mujeres embarazadas personal de salud y mayores de 60 años con enfermedades crónicas como la diabetes  influvac tetra 4 cepas a partir de los 6 meses de edad bs 215 viraflu 3 cepas dosis pediátrica desde los 6 meses hasta 2 años y 11 meses bs 145 y a partir de los 3 años bs 165 debe aplicarse con un intervalo de 15 días antes o después de cualquier dosis del esquema protege de un coronavirus llamado sarscov2  hay de varios laboratorios disponibles en puntos fijos y móviles por el momento el esquema incluye 3 dosis son gratuitas ambas vacunas son compatibles no se debe interrumpir el periodo de amamantamiento para proteger al bebé  con las vacunas se reduce el riesgo de la infección el rango es leve o moderado y sin vacunas puede ser severo  la organización panamericana de la salud ops la festeja la última semana de abril se realizará del 23 al 30 de abril bajo el lema estás protegido ponte todas tus vacunas facilita hacer seguimiento de todas las vacunas fechas de vencimiento y refuerzo es aconsejable su uso estricto tanto en menores como en adultos las más comunes son el resfriado común y la gripe al seguir en pandemia se suma a ellas la del covid19 son bastantes similares tos puede ser seca dolor de garganta congestión nasal cansancio fiebre pérdida del gusto y olfato dificultad para respirar en la página oficial del programa ampliado de inmunización pai del ministerio de salud se indica que la vacuna contra la influenza protege de virus inactivados fraccionados trivalente porque contiene las cepas ah1n1 ah3n2 y tipo b capaces de mutar por otras cepas circulantes en el medio su efectividad llega hasta un 90% en personas sanas  anual en el sistema público está disponible gratuitamente para los menores de 11 meses 1era dosis y al cabo de un mes a partir de los 12 meses hasta los dos años para los adultos incluye mujeres embarazadas personal de salud y mayores de 60 años con enfermedades crónicas como la diabetes  influvac tetra 4 cepas a partir de los 6 meses de edad bs 215 viraflu 3 cepas dosis pediátrica desde los 6 meses hasta 2 años y 11 meses bs 145 y a partir de los 3 años bs 165 debe aplicarse con un intervalo de 15 días antes o después de cualquier dosis del esquema protege de un coronavirus llamado sarscov2  hay de varios laboratorios disponibles en puntos fijos y móviles por el momento el esquema incluye 3 dosis son gratuitas ambas vacunas son compatibles no se debe interrumpir el periodo de amamantamiento para proteger al bebé  con las vacunas se reduce el riesgo de la infección el rango es leve o moderado y sin vacunas puede ser severo  la organización panamericana de la salud ops la festeja la última semana de abril se realizará del 23 al 30 de abril bajo el lema estás protegido ponte todas tus vacunas facilita hacer seguimiento de todas las vacunas fechas de vencimiento y refuerzo es aconsejable su uso estricto tanto en menores como en adultos,https://eldeber.com.bo/santa-cruz/que-vacunas-y-dosificacion-correcta-nos-protegen-en-epoca-de-frio-conozca-los-detalles_273037,1/4/2022,eldeber.com.bo,b7c2e58f83a0d5464b37e263f1753f86,86,4487,8,470,"('vacunas', 14)","('meses', 10)","('cepas', 8)"
101,ella es sandra,abogada empresaria y coach de salud belleza y bienestar  el libro yo soy sandra es fruto de una situación de salud imprevista que se suscitó al inicio de la pandemia y la privó de atención médica inmediata estudió administración de empresas y se graduó con honores del summa cum laude en eeuu qué enseñanza le dejó este problema de salud cuándo empezó a ser coach y conferencista cuáles son sus éxitos como consultora en leyes este fue el desafío más grande de su vida qué aprendió el libro yo soy sandra es fruto de una situación de salud imprevista que se suscitó al inicio de la pandemia y la privó de atención médica inmediata estudió administración de empresas y se graduó con honores del summa cum laude en eeuu qué enseñanza le dejó este problema de salud cuándo empezó a ser coach y conferencista cuáles son sus éxitos como consultora en leyes este fue el desafío más grande de su vida qué aprendió  sufrió un infarto cerebral en el momento en que viajaba en avión de houston a miami estados unidos a las 32 horas regresó a su residencia en houston donde acudió con su maestro el máster dasifu monje del templo shaolin quien le salvó la vida según su testimonio  sandra aliaga czerniewicz es bachiller del colegio franco boliviano graduada por excelencia hija del médico carlos santos aliaga doria medina y de emmy czerniewicz chávez madre de andrea y claudia la segunda le dio dos nietos aryan e ilan estudió leyes en la uagrm donde también cursó ciencias políticas con postgrado en derecho tributario en la universidad franz tamayo   graduada de la escuela de modelaje jhon casablanca en usa tiene su residencia en estados unidos    a ver la vida de otra forma a controlar mi mente mis emociones cuidar mi salud y crecer espiritualmente soy una nueva y mejor persona pero para llegar a esto tuve que sobrepasar mis límites y aprendí que la peor época de mi vida resultó ser la mejor temporada que tuve en plena pandemia se me abrieron las puertas del templo desde las 500 todos los días el maestro me atendía con técnicas y tratamientos milenarios por el periodo de diez semanas ininterrumpidas  estas experiencias que se dieron en ese proceso de recuperación de casi dos años decidí contarlas en mi libro yo soy sandra para ayudar a las personas que deseen prevenir problemas de salud destaco que este mal se suscitó por el exceso de trabajo la mala alimentación no dormir bien no tener una vida en equilibrio y ordenada lo que genera estrés ansiedad depresión y mucha angustia desde 1984 he sido coach y motiva dora al crear la empresa de eventos de belleza y modelaje berchs international donde trabajé con niñas adolescentes jóvenes y señoras especialmente en el aspecto de la belleza integral que comprende el amor propio y la superación personal desde esa época me di cuenta que podía cambiar la vida de muchas personas para bien me sentía feliz y orgullosa de ser parte de este cambio y darles la oportunidad de que triunfen y se superen   al recibirme de abogada dejé de lado los concursos de belleza y decidí ser consultora internacional lo que me valió viajar por diferentes países y ser testigo del sufrimiento de los seres humanos sin excepción de raza creencias religiosas o colores políticos donde todos solo quieren vivir en paz contar con salud para progresar tener educación y una vida digna dentro de sus posibilidades  de esta manera empecé a darme cuenta que respetando a las personas tal como son aceptándolas y aceptándome a mí misma sabiendo que no somos perfectos realicé conversaciones consejos y sugerencias especialmente en el campo de la violencia doméstica donde es importante reconocer el amor propio para alcanzar la superación y cambié la vida de muchas personas  soy activista y lucho por la mujer contra la violencia y esto se puede superar primero amándose segundo respetándose y dejar de lado al abusador  soy abogada y empresaria el trabajo está en mis genes es mi forma de ser y lo seguiré haciendo de una forma más selectiva debido al cambio de vida que he tomado por motivos de salud y gracias a dios ya está superado    de noche y en un avión sufrí un infarto cerebral que comenzó con una parálisis facial no le di importancia y al día siguiente la mitad de mi rostro se paralizó para mi sorpresa cuando busqué atención médica no la obtuve porque solo atendían pacientes con covid19 ahí me di cuenta de que estaba en peligro y mi caso era de vida o muerte recordé las palabras de mi padre que me dijo alguna vez al momento de empezar a sentir esos síntomas necesitás atención medica inmediata que te muevan el cuerpo o sea la fisioterapia pero estábamos en pleno inicio del covid y nadie se quería hacerse tocar y nadie quería tocarte    a tener un estilo de vida diferente donde la parte de la salud la nutrición el ejercicio y dormir bien son fundamentales en la vida la mente da poder a los pensamientos y a las palabras la parte espiritual y la conexión con dios es vital soy católica y respeto todas las religiones hay que aprender a controlar las emociones ya que todo está conectado y al trabajar con disciplina en nosotros mismos logramos llevar una vida en equilibrio y paz interior  cabe destacar que parte de mi salvación estuvo a cargo del médico josé luis ballivián aquí en santa cruz quien con todo profesionalismo y técnicas obró en mi recuperación total estoy dando testimonio y brindando en mi libro todo lo aprendido el libro te ayudará a entender el poder de la mente podés adquirirlo en amazon  sufrió un infarto cerebral en el momento en que viajaba en avión de houston a miami estados unidos a las 32 horas regresó a su residencia en houston donde acudió con su maestro el máster dasifu monje del templo shaolin quien le salvó la vida según su testimonio  sandra aliaga czerniewicz es bachiller del colegio franco boliviano graduada por excelencia hija del médico carlos santos aliaga doria medina y de emmy czerniewicz chávez madre de andrea y claudia la segunda le dio dos nietos aryan e ilan estudió leyes en la uagrm donde también cursó ciencias políticas con postgrado en derecho tributario en la universidad franz tamayo   graduada de la escuela de modelaje jhon casablanca en usa tiene su residencia en estados unidos    a ver la vida de otra forma a controlar mi mente mis emociones cuidar mi salud y crecer espiritualmente soy una nueva y mejor persona pero para llegar a esto tuve que sobrepasar mis límites y aprendí que la peor época de mi vida resultó ser la mejor temporada que tuve en plena pandemia se me abrieron las puertas del templo desde las 500 todos los días el maestro me atendía con técnicas y tratamientos milenarios por el periodo de diez semanas ininterrumpidas  estas experiencias que se dieron en ese proceso de recuperación de casi dos años decidí contarlas en mi libro yo soy sandra para ayudar a las personas que deseen prevenir problemas de salud destaco que este mal se suscitó por el exceso de trabajo la mala alimentación no dormir bien no tener una vida en equilibrio y ordenada lo que genera estrés ansiedad depresión y mucha angustia desde 1984 he sido coach y motiva dora al crear la empresa de eventos de belleza y modelaje berchs international donde trabajé con niñas adolescentes jóvenes y señoras especialmente en el aspecto de la belleza integral que comprende el amor propio y la superación personal desde esa época me di cuenta que podía cambiar la vida de muchas personas para bien me sentía feliz y orgullosa de ser parte de este cambio y darles la oportunidad de que triunfen y se superen   al recibirme de abogada dejé de lado los concursos de belleza y decidí ser consultora internacional lo que me valió viajar por diferentes países y ser testigo del sufrimiento de los seres humanos sin excepción de raza creencias religiosas o colores políticos donde todos solo quieren vivir en paz contar con salud para progresar tener educación y una vida digna dentro de sus posibilidades  de esta manera empecé a darme cuenta que respetando a las personas tal como son aceptándolas y aceptándome a mí misma sabiendo que no somos perfectos realicé conversaciones consejos y sugerencias especialmente en el campo de la violencia doméstica donde es importante reconocer el amor propio para alcanzar la superación y cambié la vida de muchas personas  soy activista y lucho por la mujer contra la violencia y esto se puede superar primero amándose segundo respetándose y dejar de lado al abusador  soy abogada y empresaria el trabajo está en mis genes es mi forma de ser y lo seguiré haciendo de una forma más selectiva debido al cambio de vida que he tomado por motivos de salud y gracias a dios ya está superado    de noche y en un avión sufrí un infarto cerebral que comenzó con una parálisis facial no le di importancia y al día siguiente la mitad de mi rostro se paralizó para mi sorpresa cuando busqué atención médica no la obtuve porque solo atendían pacientes con covid19 ahí me di cuenta de que estaba en peligro y mi caso era de vida o muerte recordé las palabras de mi padre que me dijo alguna vez al momento de empezar a sentir esos síntomas necesitás atención medica inmediata que te muevan el cuerpo o sea la fisioterapia pero estábamos en pleno inicio del covid y nadie se quería hacerse tocar y nadie quería tocarte    a tener un estilo de vida diferente donde la parte de la salud la nutrición el ejercicio y dormir bien son fundamentales en la vida la mente da poder a los pensamientos y a las palabras la parte espiritual y la conexión con dios es vital soy católica y respeto todas las religiones hay que aprender a controlar las emociones ya que todo está conectado y al trabajar con disciplina en nosotros mismos logramos llevar una vida en equilibrio y paz interior  cabe destacar que parte de mi salvación estuvo a cargo del médico josé luis ballivián aquí en santa cruz quien con todo profesionalismo y técnicas obró en mi recuperación total estoy dando testimonio y brindando en mi libro todo lo aprendido el libro te ayudará a entender el poder de la mente podés adquirirlo en amazon,https://eldeber.com.bo/para-ellas/ella-es-sandra_271864,23/3/2022,eldeber.com.bo,4647b6d8636c6414c74007ce432e643d,14,10022,2,994,"('vida', 26)","('salud', 15)","('soy', 12)"
102,contrabando aduana cuenta con dos puntos de control en la ruta a puerto quijarro, la institución indicó que tiene los mecanismos necesarios para evitar actos de corrupción entre su personal  corrupción corrupción        ,https://eldeber.com.bo/dinero/contrabando-aduana-cuenta-con-dos-puntos-de-control-en-la-ruta-a-puerto-quijarro_273147,3/4/2022,eldeber.com.bo,915518f9d8c97d36b415e5d9b59e2d2c,80,139,8,10,"('corrupción', 3)","('institución', 1)","('indicó', 1)"
104,ambulantes se aferran a las calles y dejan sus puestos vacíos en los mercados,crece el descontrol en los espacios públicos muchos ambulantes tienen puestos en mercados pero prefieren vender en la calle donde no pagan ni servicios básicos los controles municipales son rebasados por los informales  ntiguo la ramada ella está en la calle a pesar de que tiene en los nuevos mercados la obliga a retornar a la ví spacio público que tendría que ser para el peatón y para los ra retornar a los puestos que le dieron deben pagar un no obtuvo los mismos ingresos que recibe estando en la calle espacios públicos en los lugares próximos a los mercados próximas a la avenida el mechero donde una calle ha sido  el juego del gato y el ratón tienen sus planes hechos para cuando la guardia municipal depósitos donde guardan todo por solo algunos momentos municipio realiza controles endedores para notificarlos de la ilegalidad pero mucha estos en los diferentes mercados municipales que deben ntiguo la ramada ella está en la calle a pesar de que tiene en los nuevos mercados la obliga a retornar a la ví spacio público que tendría que ser para el peatón y para los ra retornar a los puestos que le dieron deben pagar un no obtuvo los mismos ingresos que recibe estando en la calle espacios públicos en los lugares próximos a los mercados próximas a la avenida el mechero donde una calle ha sido  el juego del gato y el ratón tienen sus planes hechos para cuando la guardia municipal depósitos donde guardan todo por solo algunos momentos municipio realiza controles endedores para notificarlos de la ilegalidad pero mucha estos en los diferentes mercados municipales que deben          ,https://eldeber.com.bo/santa-cruz/ambulantes-se-aferran-a-las-calles-y-dejan-sus-puestos-vacios-en-los-mercados_273140,3/4/2022,eldeber.com.bo,d0489105e4acc1d5aceeba88a91a7bdd,77,1599,7,148,"('mercados', 7)","('calle', 7)","('donde', 5)"
105,se avecina la semana santa ¡qué viva el pescado!  ,recetas deliciosas y nutritivas para disfrutar en las celebraciones de la iglesia católica  hay costumbres y tradiciones que están muy arraigadas los pescados las pastas y las verduras son parte de las comidas de esta celebración religiosa merluza con salsa bechamel ingredientes preparación pastel de salmón y espárragos ingredientes preparación hay costumbres y tradiciones que están muy arraigadas los pescados las pastas y las verduras son parte de las comidas de esta celebración religiosa merluza con salsa bechamel ingredientes preparación pastel de salmón y espárragos ingredientes preparación   4 lomos de merluza o de surubí 160 gr cada uno 1 tallo de puerro 2 tazas de leche caliente 2 cucharadas de mantequilla 2 cucharadas de harina de trigo 1 puñado de piñones opcional nueces almendras 1 yema de huevo 1 marraqueta de pan francés mix de lechugas sal pimienta negra y aceite de oliva al gusto limpia el puerro pártelo por la mitad a lo largo y córtalo en rodajas rehógalo en una sartén con la mantequilla hasta que esté blandito añade la harina de golpe y mezcla unos instantes con una cuchara de madera vierte la leche caliente y sin dejar de remover deja cocer a fuego lento unos 5 minutos salpimienta mezcla y pasa por la licuadora hasta obtener una bechamel cremosa corta el pan en daditos y fríelos en aceite hasta que estén crujientes los piñones tuéstelo también hasta que se doren coloca en una fuente la mitad de la salsa bechamel de puerro con los dados de pan los piñones y la yema remueve todo hasta que se integre reserva sazona los lomos de merluza ponlos en una bandeja de horno y reparte sobre ellos la mezcla de bechamel introduce en el horno precalentado a 200º c y deja cocer unos 8 10 minutos hasta dorar distribuye la salsa bechamel restante debe estar caliente por encima de cada filete de merluza sirve enseguida con ensalada verde espolvoreado con perejil picadito o páprika pimentón en polvo al gusto  1 lomo de salmón 400 gr 5 huevos 1 cebolla picadita 20 espárragos de lata bien escurridos 2 cucharadas de salsa de tomate ½ vasito de brandy 1 taza de crema de leche líquida salsa rosa o salsa picante mantequilla sal pimienta y aceite todo al gusto  sofríe la cebolla en una sartén con un poco de aceite 5 minutos hasta dorar levemente trocea el lomo de salmón sin la piel agrega el salmón y la salsa de tomate a la sartén con la cebolla añade el brandy y déjalo cocinar hasta evaporar durante 1 minuto resérvalo todo casca 5 huevos bátelos con la crema de leche y salpimiéntalos mientras precalienta el horno a 170º c tritura 23 espárragos y añade la mitad de los huevos con crema engrasa un molde alargado vierte la mezcla de huevo y espárragos y hornea al baño maría 20 minutos retira del horno y pon encima la crema restante y el sofrito de salmón hornea del mismo modo 30 minutos más comprueba la cocción del pastel y retíralo del horno déjalo enfriar y desmolda con cuidado en una fuente o en platos individuales servir las porciones del pastel con salsa rosa o salsa pi cante y decóralos con ensalada de hojas verdes y espárragos opcional cubrir con algunas láminas de salmón ahumado ¡buen provecho!   4 lomos de merluza o de surubí 160 gr cada uno 1 tallo de puerro 2 tazas de leche caliente 2 cucharadas de mantequilla 2 cucharadas de harina de trigo 1 puñado de piñones opcional nueces almendras 1 yema de huevo 1 marraqueta de pan francés mix de lechugas sal pimienta negra y aceite de oliva al gusto limpia el puerro pártelo por la mitad a lo largo y córtalo en rodajas rehógalo en una sartén con la mantequilla hasta que esté blandito añade la harina de golpe y mezcla unos instantes con una cuchara de madera vierte la leche caliente y sin dejar de remover deja cocer a fuego lento unos 5 minutos salpimienta mezcla y pasa por la licuadora hasta obtener una bechamel cremosa corta el pan en daditos y fríelos en aceite hasta que estén crujientes los piñones tuéstelo también hasta que se doren coloca en una fuente la mitad de la salsa bechamel de puerro con los dados de pan los piñones y la yema remueve todo hasta que se integre reserva sazona los lomos de merluza ponlos en una bandeja de horno y reparte sobre ellos la mezcla de bechamel introduce en el horno precalentado a 200º c y deja cocer unos 8 10 minutos hasta dorar distribuye la salsa bechamel restante debe estar caliente por encima de cada filete de merluza sirve enseguida con ensalada verde espolvoreado con perejil picadito o páprika pimentón en polvo al gusto  1 lomo de salmón 400 gr 5 huevos 1 cebolla picadita 20 espárragos de lata bien escurridos 2 cucharadas de salsa de tomate ½ vasito de brandy 1 taza de crema de leche líquida salsa rosa o salsa picante mantequilla sal pimienta y aceite todo al gusto  sofríe la cebolla en una sartén con un poco de aceite 5 minutos hasta dorar levemente trocea el lomo de salmón sin la piel agrega el salmón y la salsa de tomate a la sartén con la cebolla añade el brandy y déjalo cocinar hasta evaporar durante 1 minuto resérvalo todo casca 5 huevos bátelos con la crema de leche y salpimiéntalos mientras precalienta el horno a 170º c tritura 23 espárragos y añade la mitad de los huevos con crema engrasa un molde alargado vierte la mezcla de huevo y espárragos y hornea al baño maría 20 minutos retira del horno y pon encima la crema restante y el sofrito de salmón hornea del mismo modo 30 minutos más comprueba la cocción del pastel y retíralo del horno déjalo enfriar y desmolda con cuidado en una fuente o en platos individuales servir las porciones del pastel con salsa rosa o salsa pi cante y decóralos con ensalada de hojas verdes y espárragos opcional cubrir con algunas láminas de salmón ahumado ¡buen provecho!,https://eldeber.com.bo/para-ellas/se-avecina-la-semana-santa-que-viva-el-pescado_272923,1/4/2022,eldeber.com.bo,580c2c87e995e3cd5226db46dbce8a5f,50,5693,6,635,"('salsa', 18)","('1', 16)","('salmón', 12)"
106,día mundial del autismo | qué es el camuflaje social y por qué hace más difícil diagnosticar el autismo en niñas,el llamado camuflaje social es un proceso que realizan las personas con autismo en un intento de imitar los comportamientos socialmente aceptados ,https://eldeber.com.bo/bbc/dia-mundial-del-autismo-que-es-el-camuflaje-social-y-por-que-hace-mas-dificil-diagnosticar-el-autism_273103,2/4/2022,eldeber.com.bo,dcb70efacb91692c62c91cc6efe3c8b7,112,146,11,12,"('llamado', 1)","('camuflaje', 1)","('social', 1)"
107,santa cruz ante ola de inseguridad policía desarrolla operativo en canales de drenaje, debido a la ola de atracos que se registraron en días precedentes en santa cruz la policía llevó a cabo un operativo en los canales de drenaje de la ciudad desde la madrugada de este martes los efectivos policiales ingresaron a los canales donde las personas en situación de calle improvisan viviendas y se esconden luego de atracar pues encontraron celulares parlantes tablets billeteras cuchillos machetes y sustancias controladas el operativo se desarrolló en la zona del 4to anillo entre la avenida piraí y el cordón ecológico participaron alrededor de 20 patrullas con efectivos policiales reportó el diario el deber el comandante departamental de la policía erick olguín detalló que tras el operativo se arrestaron a 40 personas las cuales deberán pasar ocho horas en dependencias policiales y serán sometidas a trabajo comunitario asimismo lograron aprehender a una persona implicada en el robo a un guardia de seguridad olguín explicó que estas personas cometen sus atracos y rápidamente se resguardan debajo de los canales resaltando que tienen un espacio de menos de tres metros el cual les sirve para esconderse /jdlf/,https://lapatria.bo/2022/03/29/santa-cruz-ante-ola-de-inseguridad-policia-desarrolla-operativo-en-canales-de-drenaje/,2022/03/29,lapatria.bo,50e0fa0168c5269a6705d46a2e211e9d,85,1130,9,105,"('operativo', 3)","('canales', 3)","('policiales', 3)"
